account,amount,location,date,tid,transaction_type
664,38.85,FL,2017-08-04,664,pay
665,12.95,GA,2017-08-04,665,exp
666,12.95,UT,2017-08-04,666,pay
667,38.85,IL,2017-08-04,667,exp
668,12.95,TN,2017-08-04,668,pay
669,12.95,NH,2017-08-04,669,exp
670,12.95,MI,2017-08-04,670,pay
671,12.95,MA,2017-08-04,671,exp
672,12.95,MA,2017-08-04,672,pay
673,12.95,MA,2017-08-04,673,exp
674,12.95,MA,2017-08-04,674,pay
675,12.95,MA,2017-08-04,675,exp
676,12.95,MA,2017-08-04,676,pay
677,38.85,IN,2017-08-04,677,exp
678,12.95,AZ,2017-08-04,678,pay
679,12.95,WI,2017-08-04,679,exp
680,38.85,AK,2017-08-04,680,pay
681,38.85,VA,2017-08-04,681,exp
682,38.85,IL,2017-08-04,682,pay
683,10.36,FL,2017-08-04,683,exp
684,38.85,GA,2017-08-04,684,pay
685,38.85,MA,2017-08-04,685,exp
686,25.9,NC,2017-08-04,686,pay
687,12.95,TX,2017-08-04,687,exp
688,12.95,TX,2017-08-04,688,pay
689,12.95,FL,2017-08-04,689,exp
690,12.95,FL,2017-08-04,690,pay
691,38.85,MS,2017-08-04,691,exp
692,12.95,WI,2017-08-04,692,pay
693,12.95,NC,2017-08-04,693,exp
694,12.95,FL,2017-08-04,694,pay
695,38.85,WA,2017-08-04,695,exp
696,38.85,MA,2017-08-04,696,pay
697,10.36,CA,2017-08-04,697,exp
698,38.85,TX,2017-08-04,698,pay
699,34.95,FL,2017-08-04,699,exp
700,38.85,FL,2017-08-04,700,pay
701,38.85,NJ,2017-08-04,701,exp
702,12.95,VA,2017-08-04,702,pay
703,38.85,GA,2017-08-04,703,exp
704,12.95,FL,2017-08-04,704,pay
705,38.85,MD,2017-08-04,705,exp
706,12.95,CA,2017-08-04,706,pay
707,25.9,CA,2017-08-04,707,exp
708,10.36,CA,2017-08-04,708,pay
709,38.85,NE,2017-08-04,709,exp
710,12.95,NC,2017-08-04,710,pay
711,38.85,OH,2017-08-04,711,exp
712,12.95,CA,2017-08-04,712,pay
713,38.85,KY,2017-08-04,713,exp
714,38.85,MN,2017-08-04,714,pay
715,38.85,VA,2017-08-04,715,exp
716,38.85,IL,2017-08-04,716,pay
717,38.85,MI,2017-08-04,717,exp
718,38.85,TX,2017-08-04,718,pay
719,38.85,MI,2017-08-04,719,exp
720,38.85,CA,2017-08-04,720,pay
721,12.95,IL,2017-08-04,721,exp
722,49.95,MO,2017-08-04,722,pay
723,38.85,MA,2017-08-04,723,exp
724,9.99,MA,2017-08-04,724,pay
725,9.99,MA,2017-08-04,725,exp
726,9.99,MA,2017-08-04,726,pay
727,38.85,TN,2017-08-04,727,exp
728,38.85,MD,2017-08-04,728,pay
729,38.85,SC,2017-08-04,729,exp
730,38.85,NJ,2017-08-04,730,pay
731,38.85,VA,2017-08-04,731,exp
732,12.95,NY,2017-08-04,732,pay
733,12.95,GA,2017-08-04,733,exp
734,12.95,CA,2017-08-04,734,pay
735,11.65,GA,2017-08-04,735,exp
736,12.95,GA,2017-08-04,736,pay
737,31.08,FL,2017-08-04,737,exp
738,38.85,GA,2017-08-04,738,pay
739,38.85,OH,2017-08-04,739,exp
740,38.85,DC,2017-08-04,740,pay
741,12.95,WA,2017-08-04,741,exp
742,12.95,MO,2017-08-04,742,pay
743,12.95,CA,2017-08-04,743,exp
744,38.85,VA,2017-08-04,744,pay
745,38.85,IL,2017-08-04,745,exp
746,12.95,OR,2017-08-04,746,pay
747,49.95,CA,2017-08-04,747,exp
748,12.95,AR,2017-08-04,748,pay
749,12.95,AR,2017-08-04,749,exp
750,12.95,AR,2017-08-04,750,pay
751,12.95,AR,2017-08-04,751,exp
752,38.85,CA,2017-08-04,752,pay
753,10.36,CA,2017-08-04,753,exp
754,38.85,VA,2017-08-04,754,pay
755,12.95,AR,2017-08-04,755,exp
756,12.95,MD,2017-08-04,756,pay
757,12.95,AR,2017-08-04,757,exp
758,12.95,AR,2017-08-04,758,pay
759,12.95,AR,2017-08-04,759,exp
760,12.95,AR,2017-08-04,760,pay
761,25.9,AR,2017-08-04,761,exp
762,38.85,FL,2017-08-04,762,pay
763,38.85,NC,2017-08-04,763,exp
764,12.95,CA,2017-08-04,764,pay
765,12.95,NJ,2017-08-04,765,exp
766,12.95,NJ,2017-08-04,766,pay
767,12.95,WA,2017-08-04,767,exp
768,12.95,SC,2017-08-04,768,pay
769,12.95,SC,2017-08-04,769,exp
770,12.95,MD,2017-08-04,770,pay
771,38.85,CA,2017-08-04,771,exp
772,12.95,CA,2017-08-04,772,pay
773,38.85,CA,2017-08-04,773,exp
774,38.85,CA,2017-08-04,774,pay
775,12.95,CO,2017-08-04,775,exp
776,89.95,CA,2017-08-04,776,pay
777,38.85,GA,2017-08-04,777,exp
778,38.85,MA,2017-08-04,778,pay
779,12.95,AL,2017-08-04,779,exp
780,29.97,MA,2017-08-04,780,pay
781,25.9,NY,2017-08-04,781,exp
782,12.95,NY,2017-08-04,782,pay
783,12.95,TN,2017-08-04,783,exp
784,38.85,MN,2017-08-04,784,pay
785,12.95,AL,2017-08-04,785,exp
786,12.95,AZ,2017-08-04,786,pay
787,38.85,NC,2017-08-04,787,exp
788,12.95,FL,2017-08-04,788,pay
789,38.85,CA,2017-08-04,789,exp
790,12.95,CA,2017-08-04,790,pay
791,12.95,CA,2017-08-04,791,exp
792,12.95,CA,2017-08-04,792,pay
793,12.95,CA,2017-08-04,793,exp
794,12.95,MD,2017-08-04,794,pay
795,38.85,CA,2017-08-04,795,exp
796,38.85,CA,2017-08-04,796,pay
797,25.9,CA,2017-08-04,797,exp
798,38.85,NJ,2017-08-04,798,pay
799,12.95,IA,2017-08-04,799,exp
800,38.85,TX,2017-08-04,800,pay
801,29.97,MA,2017-08-04,801,exp
802,38.85,WA,2017-08-04,802,pay
803,38.85,TX,2017-08-04,803,exp
804,12.95,VA,2017-08-04,804,pay
805,38.85,DC,2017-08-04,805,exp
806,38.85,TX,2017-08-04,806,pay
807,12.95,GA,2017-08-04,807,exp
808,12.95,GA,2017-08-04,808,pay
809,12.95,IL,2017-08-04,809,exp
810,12.95,GA,2017-08-04,810,pay
811,38.85,MI,2017-08-04,811,exp
812,12.95,MI,2017-08-04,812,pay
813,12.95,FL,2017-08-04,813,exp
814,12.95,GA,2017-08-04,814,pay
815,12.95,MO,2017-08-04,815,exp
816,12.95,IL,2017-08-04,816,pay
817,25.9,CA,2017-08-04,817,exp
818,12.95,CA,2017-08-04,818,pay
819,25.9,CA,2017-08-04,819,exp
820,12.95,TX,2017-08-04,820,pay
821,38.85,CA,2017-08-04,821,exp
822,38.85,AL,2017-08-04,822,pay
823,38.85,CA,2017-08-04,823,exp
824,12.95,CA,2017-08-04,824,pay
825,12.95,NV,2017-08-04,825,exp
826,12.95,GA,2017-08-04,826,pay
827,38.85,CA,2017-08-04,827,exp
828,12.95,AL,2017-08-04,828,pay
829,38.85,OK,2017-08-04,829,exp
830,38.85,CA,2017-08-04,830,pay
831,25.9,OH,2017-08-04,831,exp
832,12.95,NV,2017-08-04,832,pay
833,12.95,NV,2017-08-04,833,exp
834,12.95,DE,2017-08-04,834,pay
835,38.85,WV,2017-08-04,835,exp
836,38.85,NE,2017-08-04,836,pay
837,38.85,NJ,2017-08-04,837,exp
838,12.95,NY,2017-08-04,838,pay
839,12.95,NY,2017-08-04,839,exp
840,38.85,OK,2017-08-04,840,pay
841,12.95,CA,2017-08-04,841,exp
842,38.85,OR,2017-08-04,842,pay
843,38.85,LA,2017-08-04,843,exp
844,12.95,GA,2017-08-04,844,pay
845,12.95,VA,2017-08-04,845,exp
846,12.95,AK,2017-08-04,846,pay
847,12.95,KY,2017-08-04,847,exp
848,38.85,WV,2017-08-04,848,pay
849,38.85,CA,2017-08-04,849,exp
850,38.85,IN,2017-08-04,850,pay
851,38.85,CA,2017-08-04,851,exp
852,38.85,NY,2017-08-04,852,pay
853,12.95,VA,2017-08-04,853,exp
854,12.95,NY,2017-08-04,854,pay
855,12.95,NY,2017-08-04,855,exp
856,38.85,FL,2017-08-04,856,pay
857,38.85,NY,2017-08-04,857,exp
858,38.85,CA,2017-08-04,858,pay
859,38.85,CA,2017-08-04,859,exp
860,12.95,CA,2017-08-04,860,pay
861,12.95,VA,2017-08-04,861,exp
862,25.9,VA,2017-08-04,862,pay
863,12.95,VA,2017-08-04,863,exp
864,12.95,CA,2017-08-04,864,pay
865,12.95,FL,2017-08-04,865,exp
866,12.95,CO,2017-08-04,866,pay
867,12.95,GA,2017-08-04,867,exp
868,12.95,TX,2017-08-04,868,pay
869,12.95,IN,2017-08-04,869,exp
870,12.95,OK,2017-08-04,870,pay
871,31.08,CO,2017-08-04,871,exp
872,25.9,NY,2017-08-04,872,pay
873,38.85,NC,2017-08-04,873,exp
874,12.95,FL,2017-08-04,874,pay
875,38.85,MD,2017-08-04,875,exp
876,12.95,FL,2017-08-04,876,pay
877,38.85,NC,2017-08-04,877,exp
878,10.36,IN,2017-08-04,878,pay
879,12.95,AR,2017-08-04,879,exp
880,12.95,CA,2017-08-04,880,pay
881,38.85,CA,2017-08-04,881,exp
882,12.95,MD,2017-08-04,882,pay
883,29.97,MA,2017-08-04,883,exp
884,38.85,MN,2017-08-04,884,pay
885,38.85,IA,2017-08-04,885,exp
886,38.85,GA,2017-08-04,886,pay
887,12.95,AZ,2017-08-04,887,exp
888,38.85,CA,2017-08-04,888,pay
889,31.08,NC,2017-08-04,889,exp
890,38.85,GA,2017-08-04,890,pay
891,38.85,MD,2017-08-04,891,exp
892,12.95,MA,2017-08-04,892,pay
893,38.85,CA,2017-08-04,893,exp
894,25.9,GA,2017-08-04,894,pay
895,12.95,GA,2017-08-04,895,exp
896,12.95,OR,2017-08-04,896,pay
897,12.95,FL,2017-08-04,897,exp
898,38.85,NV,2017-08-04,898,pay
899,12.95,WI,2017-08-04,899,exp
900,12.95,FL,2017-08-04,900,pay
901,25.9,TN,2017-08-04,901,exp
902,12.95,IN,2017-08-04,902,pay
903,12.95,MI,2017-08-04,903,exp
904,38.85,NY,2017-08-04,904,pay
905,38.85,CA,2017-08-04,905,exp
906,12.95,NY,2017-08-04,906,pay
907,12.95,FL,2017-08-04,907,exp
908,12.95,IA,2017-08-04,908,pay
909,12.95,GA,2017-08-04,909,exp
910,12.95,AR,2017-08-04,910,pay
911,38.85,TX,2017-08-04,911,exp
912,12.95,NY,2017-08-04,912,pay
913,12.95,CA,2017-08-04,913,exp
914,12.95,MN,2017-08-04,914,pay
915,12.95,KY,2017-08-04,915,exp
916,11.65,KY,2017-08-04,916,pay
917,31.08,FL,2017-08-04,917,exp
918,12.95,MA,2017-08-04,918,pay
919,12.95,WA,2017-08-04,919,exp
920,12.95,WI,2017-08-04,920,pay
921,25.9,NC,2017-08-04,921,exp
922,38.85,NY,2017-08-04,922,pay
923,23.3,OH,2017-08-04,923,exp
924,38.85,OH,2017-08-04,924,pay
925,38.85,FL,2017-08-04,925,exp
926,12.95,TX,2017-08-04,926,pay
927,25.9,CA,2017-08-04,927,exp
928,11.65,CT,2017-08-04,928,pay
929,25.9,TN,2017-08-04,929,exp
930,38.85,MA,2017-08-04,930,pay
931,38.85,AZ,2017-08-04,931,exp
932,12.95,PA,2017-08-04,932,pay
933,38.85,PA,2017-08-04,933,exp
934,38.85,VA,2017-08-04,934,pay
935,12.95,WA,2017-08-04,935,exp
936,12.95,GA,2017-08-04,936,pay
937,36.26,NY,2017-08-04,937,exp
938,12.95,MI,2017-08-04,938,pay
939,12.95,OK,2017-08-04,939,exp
940,38.85,KY,2017-08-04,940,pay
941,12.95,AZ,2017-08-04,941,exp
942,0.01,MD,2017-08-04,942,pay
943,0.01,MD,2017-08-04,943,exp
944,38.85,GA,2017-08-04,944,pay
945,12.95,GA,2017-08-04,945,exp
946,12.95,MD,2017-08-04,946,pay
947,38.85,MD,2017-08-04,947,exp
948,24.95,CA,2017-08-04,948,pay
949,38.85,OH,2017-08-04,949,exp
950,38.85,CA,2017-08-04,950,pay
951,12.95,TX,2017-08-04,951,exp
952,38.85,FL,2017-08-04,952,pay
953,12.95,TX,2017-08-04,953,exp
954,12.95,TX,2017-08-04,954,pay
955,12.95,CA,2017-08-04,955,exp
956,38.85,CT,2017-08-04,956,pay
957,12.95,NC,2017-08-04,957,exp
958,38.85,NY,2017-08-04,958,pay
959,25.9,IN,2017-08-04,959,exp
960,38.85,NC,2017-08-04,960,pay
961,25.9,TX,2017-08-04,961,exp
962,38.85,KY,2017-08-04,962,pay
963,38.85,CA,2017-08-04,963,exp
964,38.85,NY,2017-08-04,964,pay
965,10.36,NY,2017-08-04,965,exp
966,38.85,CO,2017-08-04,966,pay
967,12.95,CA,2017-08-04,967,exp
968,12.95,TN,2017-08-04,968,pay
969,38.85,TX,2017-08-04,969,exp
970,12.95,NY,2017-08-04,970,pay
971,10.36,NY,2017-08-04,971,exp
972,12.95,GA,2017-08-04,972,pay
973,12.95,WA,2017-08-04,973,exp
974,20.72,WA,2017-08-04,974,pay
975,38.85,TN,2017-08-04,975,exp
976,12.95,NY,2017-08-04,976,pay
977,12.95,TX,2017-08-04,977,exp
978,38.85,PA,2017-08-04,978,pay
979,12.95,TN,2017-08-04,979,exp
980,20.72,WA,2017-08-04,980,pay
981,12.95,TX,2017-08-04,981,exp
982,12.95,MD,2017-08-04,982,pay
983,38.85,MD,2017-08-04,983,exp
984,38.85,CA,2017-08-04,984,pay
985,12.95,TX,2017-08-04,985,exp
986,38.85,CA,2017-08-04,986,pay
987,12.95,NC,2017-08-04,987,exp
988,38.85,NC,2017-08-04,988,pay
989,12.95,OH,2017-08-04,989,exp
990,38.85,WV,2017-08-04,990,pay
991,12.95,WA,2017-08-04,991,exp
992,38.85,CO,2017-08-04,992,pay
993,38.85,IL,2017-08-04,993,exp
994,10.36,NY,2017-08-04,994,pay
995,38.85,IL,2017-08-04,995,exp
996,38.85,MD,2017-08-04,996,pay
997,38.85,CA,2017-08-04,997,exp
998,0.01,CA,2017-08-04,998,pay
999,12.95,AL,2017-08-04,999,exp
1000,12.95,GA,2017-08-04,1000,pay
1,12.95,GA,2017-08-04,1001,exp
2,12.95,AZ,2017-08-04,1002,pay
3,38.85,PA,2017-08-04,1003,exp
4,12.95,WA,2017-08-04,1004,pay
5,12.95,WA,2017-08-04,1005,exp
6,12.95,AZ,2017-08-04,1006,pay
7,38.85,OH,2017-08-04,1007,exp
8,12.95,AL,2017-08-04,1008,pay
9,33.03,WA,2017-08-04,1009,exp
10,25.9,AL,2017-08-04,1010,pay
11,38.85,CA,2017-08-04,1011,exp
12,38.85,MO,2017-08-04,1012,pay
13,38.85,GA,2017-08-04,1013,exp
14,11.65,CA,2017-08-04,1014,pay
15,12.95,MT,2017-08-04,1015,exp
16,12.95,VA,2017-08-04,1016,pay
17,89.95,TX,2017-08-04,1017,exp
18,12.95,NC,2017-08-04,1018,pay
19,12.95,NM,2017-08-04,1019,exp
20,38.85,CA,2017-08-04,1020,pay
21,12.95,IN,2017-08-04,1021,exp
22,38.85,OH,2017-08-04,1022,pay
23,38.85,TX,2017-08-04,1023,exp
24,38.85,TX,2017-08-04,1024,pay
25,12.95,VA,2017-08-04,1025,exp
26,25.9,FL,2017-08-04,1026,pay
27,38.85,UT,2017-08-04,1027,exp
28,38.85,CA,2017-08-04,1028,pay
29,25.9,IL,2017-08-04,1029,exp
30,38.85,OH,2017-08-04,1030,pay
31,25.9,OH,2017-08-04,1031,exp
32,38.85,CA,2017-08-04,1032,pay
33,38.85,VA,2017-08-04,1033,exp
34,12.95,OK,2017-08-04,1034,pay
35,12.95,TX,2017-08-04,1035,exp
36,10.36,TX,2017-08-04,1036,pay
37,38.85,MI,2017-08-04,1037,exp
38,38.85,CA,2017-08-04,1038,pay
39,12.95,VA,2017-08-04,1039,exp
40,25.9,OR,2017-08-04,1040,pay
41,38.85,GA,2017-08-04,1041,exp
42,12.95,GA,2017-08-04,1042,pay
43,12.95,NC,2017-08-04,1043,exp
44,38.85,NJ,2017-08-04,1044,pay
45,12.95,CO,2017-08-04,1045,exp
46,38.85,GA,2017-08-04,1046,pay
47,24.95,OH,2017-08-04,1047,exp
48,38.85,OH,2017-08-04,1048,pay
49,12.95,CA,2017-08-04,1049,exp
50,12.95,OH,2017-08-04,1050,pay
51,12.95,NH,2017-08-04,1051,exp
52,38.85,TN,2017-08-04,1052,pay
53,38.85,CA,2017-08-04,1053,exp
54,12.95,CA,2017-08-04,1054,pay
55,11.01,WI,2017-08-04,1055,exp
56,12.95,AL,2017-08-04,1056,pay
57,12.95,FL,2017-08-04,1057,exp
58,25.9,FL,2017-08-04,1058,pay
59,38.85,VA,2017-08-04,1059,exp
60,12.95,TX,2017-08-04,1060,pay
61,12.95,IN,2017-08-04,1061,exp
62,38.85,FL,2017-08-04,1062,pay
63,12.95,CA,2017-08-04,1063,exp
64,25.9,FL,2017-08-04,1064,pay
65,10.36,AZ,2017-08-04,1065,exp
66,10.36,AZ,2017-08-04,1066,pay
67,10.36,AZ,2017-08-04,1067,exp
68,12.95,FL,2017-08-04,1068,pay
69,12.95,PA,2017-08-04,1069,exp
70,12.95,PA,2017-08-04,1070,pay
71,12.95,NC,2017-08-04,1071,exp
72,12.95,IL,2017-08-04,1072,pay
73,25.9,IL,2017-08-04,1073,exp
74,38.85,GA,2017-08-04,1074,pay
75,12.95,CA,2017-08-04,1075,exp
76,12.95,MT,2017-08-04,1076,pay
77,12.95,FL,2017-08-04,1077,exp
78,12.95,PA,2017-08-04,1078,pay
79,12.95,IN,2017-08-04,1079,exp
80,12.95,CA,2017-08-04,1080,pay
81,38.85,DC,2017-08-04,1081,exp
82,12.95,PA,2017-08-04,1082,pay
83,12.95,NY,2017-08-04,1083,exp
84,12.95,NJ,2017-08-04,1084,pay
85,12.95,MI,2017-08-04,1085,exp
86,89.95,CA,2017-08-04,1086,pay
87,12.95,TX,2017-08-04,1087,exp
88,10.36,CO,2017-08-04,1088,pay
89,38.85,MI,2017-08-04,1089,exp
90,38.85,TX,2017-08-04,1090,pay
91,12.95,CA,2017-08-04,1091,exp
92,38.85,MS,2017-08-04,1092,pay
93,12.95,MN,2017-08-04,1093,exp
94,12.95,CA,2017-08-04,1094,pay
95,38.85,VA,2017-08-04,1095,exp
96,38.85,TX,2017-08-04,1096,pay
97,38.85,IL,2017-08-04,1097,exp
98,38.85,CO,2017-08-04,1098,pay
99,38.85,MA,2017-08-04,1099,exp
100,25.9,OH,2017-08-04,1100,pay
101,12.95,DC,2017-08-04,1101,exp
102,12.95,MA,2017-08-04,1102,pay
103,36.26,DC,2017-08-04,1103,exp
104,10.36,NY,2017-08-04,1104,pay
105,38.85,TX,2017-08-04,1105,exp
106,12.95,CA,2017-08-04,1106,pay
107,12.95,NY,2017-08-04,1107,exp
108,12.95,CA,2017-08-04,1108,pay
109,38.85,MD,2017-08-04,1109,exp
110,38.85,FL,2017-08-04,1110,pay
111,12.95,FL,2017-08-04,1111,exp
112,33.03,GA,2017-08-04,1112,pay
113,38.85,CO,2017-08-04,1113,exp
114,33.03,CA,2017-08-04,1114,pay
115,12.95,CA,2017-08-04,1115,exp
116,12.95,CA,2017-08-04,1116,pay
117,10.36,CA,2017-08-04,1117,exp
118,10.36,OH,2017-08-04,1118,pay
119,12.95,CA,2017-08-04,1119,exp
120,33.03,GA,2017-08-04,1120,pay
121,33.03,FL,2017-08-04,1121,exp
122,12.95,IA,2017-08-04,1122,pay
123,38.85,NC,2017-08-04,1123,exp
124,31.08,AZ,2017-08-04,1124,pay
125,12.95,TX,2017-08-04,1125,exp
126,10.36,CA,2017-08-04,1126,pay
127,12.95,TX,2017-08-04,1127,exp
128,38.85,MT,2017-08-04,1128,pay
129,12.95,OH,2017-08-04,1129,exp
130,33.03,NE,2017-08-04,1130,pay
131,38.85,NV,2017-08-04,1131,exp
132,38.85,FL,2017-08-04,1132,pay
133,12.95,MI,2017-08-04,1133,exp
134,25.9,KY,2017-08-04,1134,pay
135,38.85,RI,2017-08-04,1135,exp
136,12.95,NC,2017-08-04,1136,pay
137,38.85,HI,2017-08-04,1137,exp
138,38.85,CO,2017-08-04,1138,pay
139,38.85,FL,2017-08-04,1139,exp
140,38.85,CA,2017-08-04,1140,pay
141,38.85,CA,2017-08-04,1141,exp
142,12.95,IN,2017-08-04,1142,pay
143,38.85,GA,2017-08-04,1143,exp
144,12.95,LA,2017-08-04,1144,pay
145,38.85,CA,2017-08-04,1145,exp
146,38.85,GA,2017-08-04,1146,pay
147,12.95,GA,2017-08-04,1147,exp
148,12.95,MO,2017-08-04,1148,pay
149,10.36,NY,2017-08-04,1149,exp
150,38.85,TX,2017-08-04,1150,pay
151,38.85,CO,2017-08-04,1151,exp
152,12.95,MD,2017-08-04,1152,pay
153,38.85,TN,2017-08-04,1153,exp
154,38.85,CA,2017-08-04,1154,pay
155,38.85,CA,2017-08-04,1155,exp
156,12.95,CA,2017-08-04,1156,pay
157,12.95,CA,2017-08-04,1157,exp
158,38.85,OH,2017-08-04,1158,pay
159,38.85,CA,2017-08-04,1159,exp
160,25.9,FL,2017-08-04,1160,pay
161,38.85,DE,2017-08-04,1161,exp
162,38.85,WA,2017-08-04,1162,pay
163,38.85,CA,2017-08-04,1163,exp
164,12.95,SC,2017-08-04,1164,pay
165,12.95,CA,2017-08-04,1165,exp
166,12.95,CO,2017-08-04,1166,pay
167,9.99,WI,2017-08-04,1167,exp
168,12.95,NJ,2017-08-04,1168,pay
169,38.85,GA,2017-08-04,1169,exp
170,38.85,NC,2017-08-04,1170,pay
171,12.95,NC,2017-08-04,1171,exp
172,12.95,NC,2017-08-04,1172,pay
173,12.95,NC,2017-08-04,1173,exp
174,12.95,NY,2017-08-04,1174,pay
175,12.95,KY,2017-08-04,1175,exp
176,31.08,VA,2017-08-04,1176,pay
177,12.95,MD,2017-08-04,1177,exp
178,25.9,CA,2017-08-04,1178,pay
179,12.95,MD,2017-08-04,1179,exp
180,12.95,MD,2017-08-04,1180,pay
181,38.85,PA,2017-08-04,1181,exp
182,12.95,WA,2017-08-04,1182,pay
183,12.95,GA,2017-08-04,1183,exp
184,12.95,RI,2017-08-04,1184,pay
185,38.85,CA,2017-08-04,1185,exp
186,12.95,CA,2017-08-04,1186,pay
187,38.85,LA,2017-08-04,1187,exp
188,25.9,GA,2017-08-04,1188,pay
189,38.85,FL,2017-08-04,1189,exp
190,12.95,NY,2017-08-04,1190,pay
191,25.9,NY,2017-08-04,1191,exp
192,38.85,AZ,2017-08-04,1192,pay
193,38.85,AZ,2017-08-04,1193,exp
194,33.03,CA,2017-08-04,1194,pay
195,38.85,CA,2017-08-04,1195,exp
196,38.85,NV,2017-08-04,1196,pay
197,12.95,TX,2017-08-04,1197,exp
198,10.36,NC,2017-08-04,1198,pay
199,12.95,MA,2017-08-04,1199,exp
200,38.85,TX,2017-08-04,1200,pay
201,38.85,NY,2017-08-04,1201,exp
202,38.85,GA,2017-08-04,1202,pay
203,12.95,FL,2017-08-04,1203,exp
204,12.95,GA,2017-08-04,1204,pay
205,33.67,DC,2017-08-04,1205,exp
206,12.95,FL,2017-08-04,1206,pay
207,38.85,MD,2017-08-04,1207,exp
208,38.85,TX,2017-08-04,1208,pay
209,12.95,CA,2017-08-04,1209,exp
210,38.85,CT,2017-08-04,1210,pay
211,90,CA,2017-08-04,1211,exp
212,12.95,OH,2017-08-04,1212,pay
213,25.9,AZ,2017-08-04,1213,exp
214,38.85,NY,2017-08-04,1214,pay
215,24.95,NC,2017-08-04,1215,exp
216,24.95,NC,2017-08-04,1216,pay
217,10.36,CA,2017-08-04,1217,exp
218,38.85,OK,2017-08-04,1218,pay
219,38.85,NM,2017-08-04,1219,exp
220,24.95,FL,2017-08-04,1220,pay
221,89.95,NY,2017-08-04,1221,exp
222,38.85,FL,2017-08-04,1222,pay
223,38.85,IL,2017-08-04,1223,exp
224,12.95,CA,2017-08-04,1224,pay
225,12.95,CA,2017-08-04,1225,exp
226,34.95,NV,2017-08-04,1226,pay
227,38.85,FL,2017-08-04,1227,exp
228,38.85,TX,2017-08-04,1228,pay
229,38.85,NM,2017-08-04,1229,exp
230,38.85,TX,2017-08-04,1230,pay
231,12.95,NM,2017-08-04,1231,exp
232,38.85,MN,2017-08-04,1232,pay
233,12.95,AZ,2017-08-04,1233,exp
234,12.95,LA,2017-08-04,1234,pay
235,12.95,AZ,2017-08-04,1235,exp
236,12.95,AZ,2017-08-04,1236,pay
237,12.95,TX,2017-08-04,1237,exp
238,12.95,FL,2017-08-04,1238,pay
239,12.95,FL,2017-08-04,1239,exp
240,38.85,OH,2017-08-04,1240,pay
241,38.85,NC,2017-08-04,1241,exp
242,12.95,WI,2017-08-04,1242,pay
243,25.9,TX,2017-08-04,1243,exp
244,12.95,ID,2017-08-04,1244,pay
245,38.85,OH,2017-08-04,1245,exp
246,38.85,MI,2017-08-04,1246,pay
247,12.95,FL,2017-08-04,1247,exp
248,38.85,IL,2017-08-04,1248,pay
249,38.85,NJ,2017-08-04,1249,exp
250,12.95,NY,2017-08-04,1250,pay
251,12.95,TN,2017-08-04,1251,exp
252,38.85,CA,2017-08-04,1252,pay
253,12.95,TN,2017-08-04,1253,exp
254,38.85,GA,2017-08-04,1254,pay
255,25.9,IL,2017-08-04,1255,exp
256,38.85,NC,2017-08-04,1256,pay
257,12.95,NJ,2017-08-04,1257,exp
258,12.95,VA,2017-08-04,1258,pay
259,38.85,NY,2017-08-04,1259,exp
260,12.95,MA,2017-08-04,1260,pay
261,12.95,CA,2017-08-04,1261,exp
262,38.85,NY,2017-08-04,1262,pay
263,12.95,NE,2017-08-04,1263,exp
264,38.85,GA,2017-08-04,1264,pay
265,38.85,UT,2017-08-04,1265,exp
266,12.95,AR,2017-08-04,1266,pay
267,12.95,NJ,2017-08-04,1267,exp
268,38.85,AL,2017-08-04,1268,pay
269,12.95,FL,2017-08-04,1269,exp
270,38.85,TX,2017-08-04,1270,pay
271,38.85,LA,2017-08-04,1271,exp
272,12.95,FL,2017-08-04,1272,pay
273,25.9,FL,2017-08-04,1273,exp
274,38.85,TX,2017-08-04,1274,pay
275,38.85,MT,2017-08-04,1275,exp
276,38.85,SC,2017-08-04,1276,pay
277,38.85,NV,2017-08-04,1277,exp
278,38.85,AL,2017-08-04,1278,pay
279,25.9,NE,2017-08-04,1279,exp
280,12.95,TX,2017-08-04,1280,pay
281,38.85,IL,2017-08-04,1281,exp
282,12.95,NC,2017-08-04,1282,pay
283,12.95,TX,2017-08-04,1283,exp
284,12.95,NY,2017-08-04,1284,pay
285,25.9,MS,2017-08-04,1285,exp
286,38.85,DC,2017-08-04,1286,pay
287,12.95,CA,2017-08-04,1287,exp
288,12.95,NC,2017-08-04,1288,pay
289,12.95,GA,2017-08-04,1289,exp
290,12.95,NM,2017-08-04,1290,pay
291,25.9,OH,2017-08-04,1291,exp
292,12.95,OH,2017-08-04,1292,pay
293,38.85,KY,2017-08-04,1293,exp
294,38.85,CA,2017-08-04,1294,pay
295,38.85,MN,2017-08-04,1295,exp
296,12.95,WA,2017-08-04,1296,pay
297,12.95,NY,2017-08-04,1297,exp
298,12.95,GA,2017-08-04,1298,pay
299,38.85,FL,2017-08-04,1299,exp
300,38.85,CA,2017-08-04,1300,pay
301,12.95,TX,2017-08-04,1301,exp
302,12.95,CA,2017-08-04,1302,pay
303,19.96,GA,2017-08-04,1303,exp
304,38.85,KS,2017-08-04,1304,pay
305,12.95,OH,2017-08-04,1305,exp
306,38.85,IL,2017-08-04,1306,pay
307,38.85,GA,2017-08-04,1307,exp
308,12.95,WI,2017-08-04,1308,pay
309,12.95,WI,2017-08-04,1309,exp
310,38.85,CA,2017-08-04,1310,pay
311,38.85,TX,2017-08-04,1311,exp
312,12.95,KS,2017-08-04,1312,pay
